-54.92564162136510	4.25635567075536	36.71270891695217	7.79175637425627	-47.58214554568499	8.20843249897394	6.72704663307557	-2.79219757693167	-61.86522152051075	-48.55704271864767	-22.38728916032516	12.29091337490981	-12.50660292236417	46.91780587111518	59.92335094443622	34.87023649270604	32.34748561038465	78.61734550106151	22.41841699599816	-74.52337647188816
4.47606716548344	46.49721637906948	-70.47178366039462	65.35311855378866	-14.65177145876364	-71.07880620484026	52.94448838260404	69.33637630388610	-3.23248563875696	95.10392148480447	35.58570320957447	50.92951150756536	-2.12819462097456	48.07912685196327	25.88314392824446	25.41653722959144	45.87676037338436	-44.26442490606265	-45.60033113709377	-72.50148737102106
62.17837285245368	-33.04226339728486	-25.09051846021992	-39.82542897812079	38.10483810452914	-14.56198691513260	-18.98100926873451	-10.33464967361479	68.99932964228007	62.18233722057239	32.99166908054349	-1.79965148198157	2.73622392116515	33.97992499427735	-23.86261151033684	23.29724690169765	35.34109856758673	8.08676805873600	-63.91996248148345	67.33962342006865
-36.58286183604174	23.59200912542595	67.32600812393378	-44.99464857822311	29.07636786861280	-50.90080713601527	14.27089811976876	-37.71390951692535	54.60189683636500	39.14611227708249	-39.54955427412682	20.88961330950591	19.82118729092193	79.28501256837201	-31.95217884326381	-53.84463526413973	-94.57745341480413	26.21601432060895	64.48577702211921	-34.48720535521495
-28.49016588104267	23.53918295787603	57.67179266294198	28.65505184534164	22.09912062593057	17.53751918502193	-3.09960021776055	-23.26596184376994	-86.38158146037468	57.75200496275561	14.06602321261198	23.31451665229408	24.52069006481715	-7.62015377862544	4.29719020115325	-22.89684881147803	-20.42248359897098	-43.36058147861693	-37.78992399795805	52.21286795883289
63.04605216751513	-22.07775103413620	-22.83403605738960	-7.06823200952153	-21.06757518071982	-64.74012921192882	-40.96189228022590	-13.95065119540264	-67.84067571851986	-100.00000000000000	57.86365929869031	-53.78561528810487	71.39064762531389	-87.29862436541391	70.25992226900999	100.00000000000000	9.37710189985580	83.00562961957023	-32.90334523135954	-25.44417374085016
16.03714097063849	64.88901588025288	-91.17686817129713	72.73871063870551	73.81965968306471	-7.07673939553223	18.28310032956151	18.10695902453238	-26.28498294466280	93.23362749135667	25.10791315766866	-14.14058065260206	-42.51634634481240	-69.45583258411868	-7.76213464647999	27.46373936905044	0.22195542932242	11.27111203397688	-53.38451433607629	-11.24980704927611
-43.12576703780818	66.92705378115998	13.61343703031279	-44.32142169470770	83.45425973490475	63.00404297663963	66.81441288383344	48.13628943583726	37.87051972707528	-23.26780516152192	33.36143590433707	25.15088236891066	18.20746718040644	66.30434639428583	-4.66638423332726	12.34499634545966	29.81437887739447	-68.76433500124202	60.51201603681915	21.09920215170657
52.75976171192006	-2.97691574223553	-4.03638539934799	-62.67533097518896	45.32834303460896	59.87809230834004	18.50046087272093	-60.17806130190584	-36.51215103949182	33.12108424339301	-62.86432646436074	58.75226024656559	62.14801960496386	-25.79128557386294	49.68137473940092	71.13808457753257	77.17296466613671	-19.34230494822044	7.65041451858800	-44.59693166618546
70.51028631770218	93.08383620709100	33.10453521903850	-58.89946839492622	0.41031075756327	-20.75441537785246	54.99069157523645	44.31171305375627	-100.00000000000000	-84.05274155919098	86.69212646943194	-18.88358465248930	29.42294879389454	-66.10189239582390	41.92922452249164	-84.89248865253140	43.68154920941954	-79.84121313702038	-2.26583255689340	-49.78411164611362
48.47396743984896	8.20185637669261	-32.93316924232730	6.00773025790419	69.95417917648749	45.83131911934258	29.23357450657863	10.93657307484557	17.21564144109268	-57.48316474803230	48.61271690480843	-66.10573306817983	71.91327574335095	-17.39296798077326	-46.30715898947804	26.41126039598635	9.76674497576373	-58.09060607883404	59.27684134957146	-41.44345062819303
25.41670976262738	41.37352365625484	-81.84160817586991	64.21597959368020	85.55363773214158	90.91909005800787	-70.53391041916176	-59.68420106620285	-34.89031022798219	-60.63229406375965	27.64040823774224	-67.72602938433394	12.91917631096008	5.55070170226439	-61.65081757507997	-9.20348616272747	-94.34337315834155	-26.07400656239707	-34.91750828870919	-26.64782013845524
